"job_id","company_id","job_title_short","job_title","job_location","job_via","job_schedule_type","job_work_from_home","search_location","job_posted_date","job_no_degree_mention","job_health_insurance","job_country","salary_rate","salary_year_avg","salary_hour_avg"
285030,52358,"Data Scientist","Associate Data Scientist","Lima, Peru","via GrabJobs","Full-time","","Peru","2023-11-03 09:11:46","","","Peru","","",""
289041,806,"Data Engineer","Data Engineer (4480 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-06 09:24:13",1,"","Peru","","",""
293802,806,"Data Engineer","Data Engineer (4480 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-11-01 09:09:28",1,"","Peru","","",""
296896,806,"Data Engineer","Data Engineer (5833 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-10 09:27:16",1,"","Peru","","",""
297842,806,"Data Engineer","Data Engineer (5833 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-11-03 09:11:49",1,"","Peru","","",""
299844,806,"Data Engineer","Data Engineer (12000 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-17 09:13:58","","","Peru","","",""
302944,28212,"Data Analyst","analytics translator","La Molina, Peru","via BeBee Perú","Full-time","","Peru","2023-05-28 09:47:23","","","Peru","","",""
305658,32098,"Senior Data Scientist","data engineer sr","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-03-18 09:17:00",1,"","Peru","","",""
306191,806,"Data Scientist","Data Scientist (Python/SQL) (7750 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-07-30 09:11:46","","","Peru","","",""
306522,53031,"Business Analyst","Gerente de Business Analytics y Data Strategy","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-03-19 09:35:04",1,"","Peru","","",""
307070,28407,"Software Engineer","Devops Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-06-27 09:48:22","","","Peru","","",""
310518,15638,"Senior Data Analyst","Data Analyst Senior","Lima, Peru","via Trabajo.org","Full-time","","Peru","2023-04-19 10:11:17",1,"","Peru","","",""
312555,121,"Senior Data Scientist","Senior Data Scientist","Peru","via LinkedIn","Full-time","","Peru","2023-07-26 09:14:25","","","Peru","","",""
312855,806,"Data Engineer","Data Engineer (5833 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-27 09:26:30",1,"","Peru","","",""
323897,15638,"Data Engineer","Data Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-05-14 09:32:33",1,"","Peru","","",""
324540,806,"Data Engineer","Data Engineer [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-20 09:17:00","","","Peru","","",""
332989,806,"Data Engineer","Data Engineer (11000 PEN/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-20 09:24:27","","","Peru","","",""
342339,806,"Data Engineer","Data Engineer (5833 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-14 09:09:17",1,"","Peru","","",""
358004,806,"Data Engineer","Data Engineer (5833 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-04 09:27:45",1,"","Peru","","",""
364395,54834,"Data Engineer","Smart Solutions Data Engineer - La Joya, Arequipa","Lima, Peru","via Laborum","Full-time","","Peru","2023-12-30 09:20:22","","","Peru","","",""
365251,806,"Data Engineer","Data Engineer (12000 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-07-29 09:10:36","","","Peru","","",""
375599,806,"Data Engineer","Data Engineer (12000 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-11-05 09:11:02","","","Peru","","",""
376576,34372,"Software Engineer","Software Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-23 09:17:30","","","Peru","","",""
385304,806,"Software Engineer","Visual Basic Developer (with Data experience) (5833 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-11-05 09:10:56",1,"","Peru","","",""
393942,2906,"Data Engineer","data engineer","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-03-23 09:28:57",1,"","Peru","","",""
415423,56306,"Senior Data Analyst","Senior Business Data Analyst","Peru","via Linkedin","Full-time","","Peru","2023-01-24 09:21:18","","","Peru","","",""
417154,806,"Data Engineer","Data Engineer (5833 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-03 09:43:12",1,"","Peru","","",""
427246,806,"Data Engineer","Data Engineer (12000 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-01 09:23:08","","","Peru","","",""
455341,806,"Software Engineer","Visual Basic Developer (with Data experience) (5833 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-08-21 09:18:12",1,"","Peru","","",""
456838,806,"Data Engineer","Data Engineer (5833 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-20 09:24:27",1,"","Peru","","",""
461446,806,"Data Engineer","Data Engineer (12000 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-26 09:25:35","","","Peru","","",""
466420,806,"Data Engineer","Data Engineer (5833 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-08-19 09:26:24",1,"","Peru","","",""
471650,806,"Data Engineer","Data Engineer (5833 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-08-15 09:45:42",1,"","Peru","","",""
471864,806,"Data Engineer","Data Engineer (11000 PEN/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-19 09:22:58","","","Peru","","",""
486906,806,"Data Scientist","Data Scientist (4500 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-11-08 09:33:34","","","Peru","","",""
489314,806,"Data Engineer","Data Engineer (3640 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-18 09:12:26",1,"","Peru","","",""
498842,806,"Business Analyst","Reporting Analyst (4666 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-29 09:10:34","","","Peru","","",""
499119,806,"Data Scientist","Data Scientist (4666 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-28 09:10:11","","","Peru","","",""
516131,806,"Data Engineer","Data Engineer (12000 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-17 09:20:17","","","Peru","","",""
517485,806,"Data Engineer","Data Engineer (5833 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-06 09:24:00",1,"","Peru","","",""
529514,806,"Data Scientist","Data Scientist (4666 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-31 09:10:42","","","Peru","","",""
536158,59543,"Data Engineer","Data Engineer","Lima, Peru","via Laborum","Full-time","","Peru","2023-12-27 09:43:01","","","Peru","","",""
552031,59959,"Business Analyst","Asistente de Seguridad de la Información","Lima, Peru","via Laborum","Full-time","","Peru","2023-12-30 09:20:22","","","Peru","","",""
562280,806,"Data Scientist","Data Scientist (Python/SQL) (7750 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-11-05 09:10:58","","","Peru","","",""
575020,806,"Data Engineer","Data Engineer, 270000 Peso mexicano (Remoto en Región/País) [MDM...","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-09 09:21:00",1,"","Peru","","",""
582928,806,"Data Engineer","Data Engineer (12000 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-07 09:17:21","","","Peru","","",""
598278,2902,"Data Scientist","Data Scientist","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-06-07 10:45:10","","","Peru","","",""
605091,806,"Data Engineer","Data Engineer (4400 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-08-08 09:27:34","","","Peru","","",""
606389,806,"Data Engineer","Data Engineer (12000 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-11-01 09:09:28","","","Peru","","",""
610678,806,"Data Engineer","Data Engineer (4480 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-17 09:13:58",1,"","Peru","","",""
612979,806,"Data Engineer","Data Engineer (4200 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-11-08 09:33:37",1,"","Peru","","",""
621181,806,"Data Engineer","Data Engineer (5833 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-06 09:28:53",1,"","Peru","","",""
627816,806,"Data Scientist","Data Scientist, 270000 Peso mexicano (Remoto en Región/País) [SAP]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-20 09:24:19","","","Peru","","",""
635824,806,"Data Engineer","Data Engineer (5833 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-20 09:17:00",1,"","Peru","","",""
636111,806,"Data Engineer","Data Engineer (5833 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-24 09:12:05",1,"","Peru","","",""
639870,806,"Data Scientist","Data Scientist (Python/SQL) (7750 USD/Mes) [Remote] [Data...","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-07-24 09:29:14","","","Peru","","",""
642520,22709,"Senior Data Engineer","Senior Data Engineer","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-27 09:26:37","","","Peru","","",""
668341,8208,"Data Scientist","Data Scientist","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-11-20 09:12:53","","","Peru","","",""
671017,806,"Data Engineer","Data Engineer","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-31 09:10:47","","","Peru","","",""
709583,5413,"Senior Data Scientist","Work From Home Senior Data Scientist Ref/ E RD","Lima, Peru","via GrabJobs","Full-time","","Peru","2023-11-23 09:17:49","","","Peru","","",""
709698,121,"Senior Data Scientist","Senior Data Scientist","Peru","via LinkedIn","Full-time","","Peru","2023-08-26 09:38:24","","","Peru","","",""
728907,806,"Data Engineer","Data Engineer (4480 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-20 09:17:00",1,"","Peru","","",""
750882,806,"Software Engineer","Visual Basic Developer (with Data experience) (5833 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-07-26 09:14:22",1,"","Peru","","",""
771994,806,"Software Engineer","Visual Basic Developer (with Data experience) (5833 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-07-30 09:11:43",1,"","Peru","","",""
783859,806,"Data Engineer","Data Engineer (12000 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-25 09:14:27","","","Peru","","",""
784594,6,"Software Engineer","Java Engineer","Lima, Peru","via Trabajo.org","Full-time","","Peru","2023-03-23 09:28:58","","","Peru","","",""
794333,806,"Data Engineer","Data Engineer (12000 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-14 09:20:37","","","Peru","","",""
800437,14319,"Data Engineer","AWS Data Engineer (fulltime o por horas)","Peru","via LinkedIn","Full-time","","Peru","2023-10-12 09:32:19",1,"","Peru","","",""
818665,8462,"Data Analyst","Data Analyst PE (Remote)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-12-23 09:37:15","","","Peru","","",""
819175,806,"Data Engineer","Data Engineer (12000 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-24 09:14:36","","","Peru","","",""
820325,66373,"Senior Data Engineer","Senior Data Engineer","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-11-20 09:13:05",1,"","Peru","","",""
821105,66394,"Data Analyst","Asistente de Analítica de Datos y Riesgos","Lima, Peru","via Laborum","Full-time","","Peru","2023-12-30 09:20:20","","","Peru","","",""
843971,806,"Data Engineer","Data Engineer (5833 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-08-16 10:06:16",1,"","Peru","","",""
847025,806,"Data Engineer","Data Engineer (12000 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-23 09:09:49","","","Peru","","",""
862651,806,"Data Engineer","Data Engineer (5833 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-09 09:20:53",1,"","Peru","","",""
865802,806,"Data Engineer","Data Engineer (5833 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-01 09:37:26",1,"","Peru","","",""
870450,806,"Data Engineer","Data Engineer (4560 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-08-08 09:27:31",1,"","Peru","","",""
883055,806,"Data Engineer","Data Engineer","Lima, Peru","via LinkedIn","Full-time","","Peru","2023-10-13 09:33:33","","","Peru","","",""
890086,806,"Data Scientist","Data Scientist (Python/SQL) (7750 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-07-25 09:14:31","","","Peru","","",""
898145,806,"Data Engineer","Data Engineer (5833 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-18 09:12:13",1,"","Peru","","",""
901991,806,"Data Engineer","Data Engineer (4480 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-11 09:12:05",1,"","Peru","","",""
909587,806,"Business Analyst","Reporting Analyst (4666 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-11-05 09:10:54","","","Peru","","",""
915951,806,"Data Engineer","Data Engineer (3920 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-11-01 09:09:28",1,"","Peru","","",""
918916,806,"Data Scientist","Data Scientist, 270000 Peso mexicano (Remoto en Región/País) [SAP]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-09 09:20:58","","","Peru","","",""
929690,806,"Data Scientist","Data Scientist (Python/SQL) (7750 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-07-29 09:10:26","","","Peru","","",""
931266,806,"Data Scientist","Data Scientist (Python/SQL) (7750 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-01 09:23:03","","","Peru","","",""
937695,806,"Software Engineer","Visual Basic Developer (with Data experience) (5833 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-07-29 09:10:24",1,"","Peru","","",""
947338,806,"Data Scientist","Data Scientist (Python/SQL) (7750 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-07 09:17:18","","","Peru","","",""
951897,806,"Data Engineer","Data Engineer (4480 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-11-03 09:11:49",1,"","Peru","","",""
963409,69412,"Data Analyst","Analista de Data","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-11-20 09:13:03","","","Peru","","",""
963942,806,"Data Engineer","Data Engineer (5833 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-08-11 09:30:51",1,"","Peru","","",""
968004,806,"Data Engineer","Data Engineer (5833 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-07 09:22:05",1,"","Peru","","",""
983008,15638,"Data Engineer","Data Engineer Big Data","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-19 09:26:03","","","Peru","","",""
989132,69943,"Data Analyst","Practicante Data Analyst","Lima, Peru","via Laborum","Full-time and Internship","","Peru","2023-10-04 09:27:45","","","Peru","","",""
999157,806,"Data Engineer","Data Engineer (5833 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-08-12 09:27:09",1,"","Peru","","",""
1004900,806,"Data Engineer","Data Engineer (5833 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-15 09:43:49",1,"","Peru","","",""
1009950,806,"Data Engineer","Data Engineer (4480 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-28 09:10:14",1,"","Peru","","",""
1016283,806,"Data Engineer","Visual Basic Developer (with Data experience) (5833 USD/Mes) [Data...","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-07-22 09:27:19",1,"","Peru","","",""
1025329,806,"Data Engineer","Data Engineer (5833 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-23 09:35:41",1,"","Peru","","",""
1031758,806,"Machine Learning Engineer","Machine Learning Engineer","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-11-02 09:15:29","","","Peru","","",""
1043498,3322,"Data Analyst","Reconciliation Data Analyst","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-04-23 09:29:44",1,"","Peru","","",""
1074830,35222,"Senior Data Scientist","Estimate Control Engineer, Senior","Lima, Peru","via BeBee","Full-time","","Peru","2023-12-05 09:13:12",1,"","Peru","","",""
1090226,806,"Data Engineer","Data Engineer (5833 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-17 09:13:58",1,"","Peru","","",""
1095834,72064,"Machine Learning Engineer","Machine Learning Engineer","Jacobo Hunter, Peru","via BeBee Perú","Full-time","","Peru","2022-12-31 09:33:37","","","Peru","","",""
1108752,806,"Data Engineer","Data Engineer (Databricks) (3920 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-11-05 09:11:02",1,"","Peru","","",""
1125518,806,"Data Engineer","Data Engineer (11000 PEN/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-26 09:25:35","","","Peru","","",""
1138755,806,"Data Scientist","Data Scientist (Python/SQL) (7750 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-17 09:20:14","","","Peru","","",""
1146827,806,"Machine Learning Engineer","Machine Learning Engineer","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-26 09:12:44","","","Peru","","",""
1158277,4847,"Data Engineer","Data Engineer","Peru","via BeBee Perú","Full-time","","Peru","2023-03-19 09:35:09",1,"","Peru","","",""
1167250,806,"Data Engineer","Data Engineer (4560 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-16 09:19:54",1,"","Peru","","",""
1169536,806,"Data Engineer","Data Engineer (5833 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-02 09:34:31",1,"","Peru","","",""
1176585,3040,"Business Analyst","MARKETING ANALYST","Lima, Peru","via GrabJobs","Full-time","","Peru","2023-11-24 09:13:15",1,"","Peru","","",""
1186342,806,"Data Engineer","Data Engineer","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-24 09:12:05","","","Peru","","",""
